Customer Age,TransactionAmount
18.5,9693.488578382392
18.6,4634.327093497265
14.2,13804.867705177452
16.2,11777.458792910838
15.5,12724.046204910152
16.5,5937.883581442554
13.3,15024.638947664822
15.8,16627.356558530686
15.9,13701.111577224638
6.4,6843.732038756386
18.1,3971.5420138803306
20.8,7649.6782829566455
16.8,6428.11295262528
16.2,5500.451160960883
17.1,5328.403320303225
19.8,8143.31381644605
16.4,11663.87290630744
20.8,10407.56027808342
16.2,13557.563658826344
16.9,12913.894415163955
6.3,5943.148958875918
14.6,15413.491792472498
13.9,11933.304626199939
7.6,6845.075363693574
5.5,6086.841721663309
14.1,15573.21282782737
18.2,6635.287993689313
17.6,12680.652251318234
19.1,9482.894659786829
16.8,4245.761366664305
19.9,4782.905673408848
5.9,7504.873515238622
17.7,12783.625186894104
15.1,11392.168516245485
17.8,5060.168697844361
15.3,16029.627724745724
16.9,11724.547275920459
13.7,13949.619780309742
16.9,13299.558799016217
20.3,9845.472754777116
13.3,14674.056073564921
7.5,6136.0376764881785
13.0,17205.533089876408
19.6,9312.10277360779
16.0,15339.27676277
19.6,9679.247501356005
16.0,14182.281628674811
17.0,13769.98843946266
14.9,12788.973941456974
18.1,9133.050971879728
18.6,10736.855852597948
18.9,5007.230334774052
8.2,6364.699554719445
19.9,6343.309503727495
7.0,6265.292836977024
7.1,8204.48346943872
19.5,9745.967383114516
19.4,9123.428702623129
18.2,4134.041175819213
18.2,11100.764647043716
19.6,13812.877520914553
15.4,12258.609213315864
14.3,13847.948655974691
7.0,7314.141064254443
13.9,15554.214523460683
14.0,13816.343960460947
17.9,6901.041338909822
18.7,5361.053868647388
17.9,6038.031587076997
17.2,9883.495254233247
6.9,5722.034624700351
13.0,16438.806064045904
8.1,6123.643419117696
13.2,14728.681980928715
19.8,8543.582491314797
16.5,13585.688016061868
19.9,10634.697815928052
6.9,6411.153309316124
18.7,5949.395010200117
5.5,5625.325472109127
17.9,4691.7246889242215
16.3,12569.685953523132
17.2,14150.81669991176
15.7,13548.598468880222
8.4,5335.89636863783
14.8,15561.797297214762
19.0,9438.846433948287
13.5,13839.433164442607
18.2,5502.423675092276
17.4,6468.394729197507
16.9,5760.67810363641
18.7,8908.08716232741
8.7,7116.512334331994
14.1,13737.278346086418
18.6,10205.234057465892
14.6,14897.717793511709
18.8,8434.358269754603
14.3,13874.9606745809
7.9,6847.292120911644
16.0,13992.582632378486
9.6,5992.1851127717355
19.6,9959.810358054609
15.6,11948.924066863625
19.8,9702.070970732051
8.5,6604.399494072516
15.3,11474.657809745988
19.4,3709.2737371718426
6.7,6080.526168713453
18.1,9332.651365589647
13.4,15535.534479149688
14.7,13250.083965332986
19.6,10053.172771016076
15.7,11388.04593695734
7.9,7474.14456240147
13.9,14378.59887265089
16.2,15674.271601648961
14.5,14526.241777945394
7.2,6678.178679602583
15.6,14042.63678591223
7.0,6482.341826337109
18.1,4598.518371807823
20.3,9870.930588533687
13.6,16137.124575605363
13.3,13911.678101172927
21.2,8417.30593692864
15.6,12794.265577107399
14.7,12887.305223809824
13.0,14071.598384853982
14.2,13636.78735088787
15.7,11840.037380835245
14.8,11709.775401444364
18.9,6535.118625105336
14.9,12689.4005191097
14.4,13386.301107044987
19.6,9967.375428733045
14.8,12072.747639839683
7.3,7295.1393554234255
5.9,5498.721620169336
6.7,6423.1756290878975
7.9,7294.351113050837
16.4,12052.087124793783
19.4,8397.370670376848
6.9,6879.009563948537
15.5,13851.475011833603
15.9,13996.046721736848
15.0,13461.553322367452
13.9,16268.794742045102
16.1,12686.649370748602
13.6,14953.099038541983
16.1,14957.882401514637
7.8,6755.061448140045
18.3,7807.77929525465
18.1,4310.950140365221
18.1,5088.072125241981
15.3,13877.175824171309
20.5,8049.013076198235
14.2,14127.242284538415
13.5,15507.460500971705
16.7,4777.1907249906
5.9,4684.953864824567
7.4,7390.690331063186
7.7,6632.781075723185
16.5,7010.975181138511
18.8,9240.762521807155
13.3,15168.856961663323
17.1,5214.311248923558
19.7,10268.81699809388
6.0,6464.405423173891
16.1,12626.78221960091
17.2,4681.276014693401
16.5,12192.810723040287
16.7,13363.325703081431
8.6,7766.389621581991
17.6,5534.9648530245695
14.2,14073.265071553265
19.2,5746.783789624949
16.0,12607.319462439407
7.4,8113.560051879385
17.5,8371.759805297439
13.6,15479.244527237985
18.5,8860.700435904722
19.0,7360.572951564682
7.0,7263.764387984028
19.0,9560.254097047842
15.2,12714.555284984226
14.2,12006.336660760055
18.4,6201.147212260715
14.6,15030.762228292228
7.9,7799.373085500835
16.7,14235.89733776018
15.4,11937.59356733151
19.3,8181.409003792819
6.7,4547.4888595360835
7.8,6985.4830674191235
18.3,7126.153729675776
18.9,9489.537100415138
6.2,7717.282444970055
12.8,13384.608151713703
16.3,12548.867585343167
18.8,9259.302563039579
15.5,5336.315504102915
6.8,8058.5939078739175
20.4,9587.71504992926
19.5,9681.479326615821
14.8,13618.20865448436
18.8,10062.88577181503
13.0,13586.04755672656
17.8,4542.936501351012
13.3,15206.889974228035
12.0,14193.685623846626
16.0,12904.415757909079
14.9,11690.123370972073
14.9,12177.132050346467
16.7,12069.749477614001
18.4,6716.249724138948
17.7,5369.093800357721
19.8,9773.763350025876
14.5,11096.713657539993
16.9,4585.657180459078
18.7,8332.849885546399
14.3,13350.236609519365
19.3,8528.869809700287
16.6,12239.271394480907
17.8,3754.0094865436886
15.5,11685.23191818613
17.7,8891.890338824249
17.8,10974.031315316663
13.9,13943.50828159048
17.1,6139.688596633618
14.7,12813.504359260909
15.9,4960.755818417158
17.6,5268.55403848569
18.1,9882.075583040769
13.1,14640.010155817026
19.7,10297.855837654864
18.5,8750.455135043178
15.9,11799.79858400853
16.9,6179.300705941951
17.1,12206.091480910167
20.3,11178.054366727441
16.4,13183.799943799298
21.1,9996.704077461718
20.6,9496.036860861092
17.3,13141.896748473053
15.7,11323.782136483755
18.6,5215.809740420588
8.2,6845.429713257271
16.5,11994.15187559999
17.1,5027.095463770266
15.8,13134.256335985607
18.5,9475.140540165388
9.1,6207.693864328295
19.6,9236.864529072676
16.1,12788.234066595685
20.2,9605.43464374791
7.7,5364.232927591014
18.0,6511.044190764203
14.7,11579.223839109909
8.5,5734.5822621367215
6.3,6797.95282751871
20.0,8993.34647304592
19.8,10427.43684638564
13.4,12992.986276408994
15.9,14082.891543611773
17.4,12553.56082522859
7.0,5899.117251328691
17.9,10117.348974870234
19.0,5268.09694226174
19.9,11054.950253232148
7.2,6074.776618351836
14.6,12651.846706147178
18.1,9715.442556052358
6.3,6221.775639707073
12.2,14508.42946943775
19.1,5476.621164683629
14.3,14398.085171771043
15.8,12070.637082491865
13.9,14341.500900555377
19.2,9485.298082800316
15.7,12783.765168945534
19.0,9656.061685479192
18.3,10351.332263413768
15.2,15449.228972295252
18.5,8912.691329121977
14.4,12872.36300976788
14.5,14231.772482437706
18.8,6026.763841211898
13.6,14641.42744359653
13.1,16062.643599373783
17.8,4513.57645431423
18.3,5300.412769750574
17.3,12491.790135333857
15.5,13011.080190328901
6.7,5789.730101686358
16.0,12457.097061550978
18.0,5911.854762509205
17.9,10018.005910311107
17.9,4749.564845934641
6.6,7235.728965689878
14.5,12588.401584053594
20.2,4038.7745378936756
14.3,15175.371110218774
18.1,9084.292848435174
13.6,12479.609900049833
14.5,12270.325008112033
6.8,6980.512509631528
18.7,8898.325745881992
14.4,14768.717666522045
17.1,5052.494049091846
14.2,15398.192804167853
8.3,8147.364659382745
18.2,4942.790606850447
18.0,4503.621763903332
15.8,12411.358707189971
7.1,7055.618645156145
14.6,13967.287871746643
18.6,5782.307556207526
19.7,10421.341782906
19.7,10536.349986882635
14.3,12387.312641155997
8.7,6388.538819056607
15.6,14812.194077368107
18.9,7960.051974132969
17.2,5496.974803743786
6.4,4938.514737441507
15.8,11331.887305528655
18.9,4678.544334958053
16.7,3965.7569891623502
18.7,5645.276504135446
15.9,12308.170555122997
8.0,6789.408220367615
19.9,5810.145752117732
6.8,4988.60918775441
6.2,7127.3781312729525
20.5,11632.673643970506
12.9,13580.766576872253
6.8,7877.221193983092
13.6,14639.13958794867
7.9,5301.537645256969
16.5,5610.396229464957
8.3,7793.306638526239
17.8,6136.443384031666
17.0,12483.144472686425
14.3,13803.803823783452
14.5,13311.326457150682
18.0,5519.207503677239
19.7,9835.758362098299
19.2,6085.475056239607
5.8,6154.273207744674
18.5,9251.198693826687
15.7,13196.03012302556
14.6,14446.196691842782
16.8,5735.309579462454
7.4,5829.17399768165
13.9,13866.14570863371
20.0,8706.844549228545
19.1,9587.23319814964
18.8,8279.845953248345
13.3,14760.915154778051
17.6,8414.042582198963
8.4,6282.655082755433
18.7,9632.667146369939
6.8,5579.592875234402
7.1,5901.16518874698
16.2,3632.526368904911
16.5,4854.021827322552
8.2,7518.61654602619
17.2,4784.6804295287775
16.6,13771.171891686608
15.4,11019.64789057799
5.7,6952.467777527738
18.2,5366.811878856089
14.1,13905.250074213489
7.2,8503.679648383664
18.5,5380.448723103996
14.0,15403.312191251483
15.3,15771.231127613592
15.4,14361.880581935608
17.2,5849.66387902578
13.5,12369.611123847619
17.2,12403.064380061302
15.8,12445.98264713425
13.2,12525.09905043648
17.0,4448.217442194747
14.4,14991.899450660958
16.6,11564.231653212579
15.4,13541.972718813871
14.4,16014.814057817071
20.1,11197.77151018253
8.6,6719.4309033019645
16.8,5069.551796361342
17.7,7094.537173096144
8.5,6251.267301835707
8.7,7346.8476208937855
14.1,14635.318611644103
7.4,5618.617933070039
14.4,11896.542348808209
15.6,14703.502879955424
13.8,14191.924793026123
13.3,15296.401938776085
7.8,7396.075868781111
15.4,11416.417223000772
19.0,5424.1595782185
18.2,10639.47751463889
18.3,9840.691804405387
13.6,14436.967484255532
18.1,5539.679230331891
17.3,4382.772418702684
18.5,5644.254017568411
8.6,6509.333793483145
12.8,14244.569679919221
19.3,8909.365521476162
22.0,9829.762032119976
18.4,6743.655741662554
13.1,14708.242254902867
17.7,5177.529862356841
8.5,6117.924448779471
15.4,14322.015491825936
14.2,13784.702046022068
6.4,6086.982848904563
15.7,13090.932677529367
7.1,5469.9376984092605
14.2,15228.524606967385
8.3,7839.588784914149
17.9,7800.629793386053
13.3,11853.350769195431
18.1,5553.663448713428
5.2,8375.93860471396
18.6,4611.380412207574
18.1,4847.0095416465265
13.5,14795.014563252327
14.3,12900.304365201508
14.0,13772.154780636038
17.8,5322.235147671822
14.6,13968.287330296143
15.4,10996.431840557067
5.0,7910.304358832055
13.0,14005.625264894854
13.9,14329.626170274843
15.4,12846.264161572548
16.4,13550.663724749053
21.3,9926.167742042233
18.4,3022.3173808160473
13.8,14081.085260138023
17.6,5901.677588909535
6.7,6178.66853097662
15.5,12813.553244399505
19.7,5604.631965840829
16.1,15181.847826882073
15.2,14774.832556907473
8.0,5897.546093701563
16.1,13499.13124279579
15.1,12479.45185323296
19.5,5372.721892378111
19.1,7330.748992762765
21.0,4811.192831291124
14.8,12105.128140964141
14.7,14038.405572333819
19.5,9827.970914369727
18.6,4792.547137457637
18.9,9350.626911653379
17.5,4670.610414452351
19.5,10259.342328908579
15.5,13104.336300617173
16.7,12973.43502900001
19.8,9905.557874686947
15.2,12826.305190454752
16.2,12105.522760229605
7.2,7191.9031428986855
16.2,13100.868354378546
17.2,5620.548403564185
6.8,4880.746814296951
13.8,13806.809186236229
17.1,13415.810396894845
8.4,6369.259873790395
15.1,14723.362786472213
17.7,12724.123498098563
6.3,5828.048022929844
14.5,13764.748038502748
19.6,5434.572828214317
17.6,6457.262551501732
8.7,7563.577740972008
6.8,6315.5455502552295
6.0,6724.330647527419
7.7,7277.816638598039
16.3,13468.994003845997
20.4,10199.968518196498
13.4,15083.614022577405
15.1,13533.939052278165
20.7,9213.730853882704
18.7,4928.188432903491
7.5,6417.437703234768
16.8,14767.532966322195
19.6,10337.779410794967
7.6,5352.184304836327
18.3,10396.954185206449
4.5,7693.269224203079
20.1,9063.843178261053
18.9,7771.6638661973575
15.8,13005.40692106858
6.0,8158.705023297686
14.4,14488.281717060469
6.3,5455.770155809952
12.3,14472.674285602308
14.9,13999.780514708367
7.1,7652.702614858875
14.9,13928.568309575556
13.9,15140.28179602252
17.2,13575.260614076395
19.1,9493.860852687782
18.6,4053.38027898622
14.9,11934.7953095686
14.7,13655.266425668784
13.2,15141.817935139066
19.9,7954.809659768392
18.6,6467.131536343715
14.2,10717.00952666163
14.5,14348.715706098092
7.1,6037.416880412508
18.1,9217.619648440988
18.4,5078.913640761687
16.6,12844.473120049412
9.0,6922.602404685339
14.6,12050.332683719165
17.2,4398.874465641701
5.5,7748.735234442239
18.4,3999.47156901437
15.3,14520.741299687905
19.4,10245.36669318454
19.8,10552.836744212009
15.5,11876.546654643846
16.4,11940.143364651647
19.7,10180.960847277804
16.3,8686.826121359594
14.0,13766.8159241265
15.9,11410.136430202003
15.8,13339.705624473803
17.3,6222.736141074598
19.1,10245.309235899247
16.5,12831.970249595171
14.0,15664.116835206609
18.0,9857.297929424984
15.0,12101.714640820715
15.7,13449.840611098964
19.4,5639.848023235382
17.5,4521.643910218769
14.9,13477.055313501989
15.9,12261.11201713227
12.9,14639.241928611913
14.0,15240.123509269937
15.2,15943.518833922451
16.0,12888.760110001554
16.0,13708.628337973425
18.6,10573.002531685606
16.5,13347.003100016473
6.4,6627.976819782746
13.6,16696.064376990358
17.0,5952.42122058931
6.7,6179.949344338744
12.7,13261.080272147592
15.9,12094.662209007685
6.7,7938.307880607377
5.9,5378.6053808816205
6.8,8128.397099743494
14.0,12751.451497280024
12.6,14573.465337577041
18.3,5399.6541561238955
21.0,8497.28191149488
15.4,12453.860428366002
7.1,7805.660954182134
18.8,4779.561495504531
19.4,4804.713370479491
18.3,9541.775913058354
8.5,6421.481319227353
17.8,5641.8337409165615
18.1,4073.7921489691944
16.5,12636.855444726785
16.0,13061.142827736938
16.6,5233.185343112697
15.4,14385.1596687941
20.9,9426.968205239435
14.3,13409.385622076838
14.3,15792.613559220345
8.5,5330.823846492907
7.2,6186.914006117735
13.2,14892.7141706093
8.8,6302.0806289497605
16.6,12304.850105591937
13.0,14901.550402428795
14.2,15327.528006420263
15.5,14003.548101573057
19.6,10164.316032734463
14.5,12620.15530137993
14.3,11211.442989748512
6.1,7168.149239033921
14.2,14133.40423454195
7.9,5688.9434385057875
17.0,12452.91998860564
12.5,13268.555936077806
6.6,6330.049126245911
17.3,4722.811344239882
15.8,12339.0651653282
19.3,6456.298796476862
6.4,5963.451428209956
17.2,5432.7711870608755
21.8,9977.978701886974
17.5,6410.241912335405
13.4,15401.951017550316
17.8,11049.82940280939
13.7,14565.563630750052
17.8,5263.167578823292
15.6,14387.151660238946
17.5,9575.600157415442
18.4,5387.969869267966
14.0,12362.31331531083
8.5,6095.966073117933
15.7,10601.27815896401
18.0,4735.726115535565
16.5,6685.50456534441
13.2,12461.660013235276
15.0,12414.721948123673
20.3,11209.433833131003
14.9,14608.453743473783
12.8,15590.62707969382
12.4,15540.260476390455
6.5,6120.055308749659
14.2,12327.02929332303
16.6,5043.701726296597
19.5,9620.989347382994
18.3,9223.176017080848
17.8,5144.505981414302
14.9,15334.096752301128
19.7,9981.546012605435
15.0,9720.467543625295
17.2,4750.619079983624
7.8,7234.968297220795
7.8,6573.650041145017
17.3,12268.22042717225
18.5,5207.497381182095
15.4,13098.871920620644
19.0,8768.409094146635
15.9,5362.922913948468
7.8,6190.09398081128
6.0,8420.200644303943
9.5,6285.954302175747
19.7,8925.7334191378
7.4,8687.54121373431
13.8,15370.013668860598
13.7,14705.581950029022
8.5,7951.692761437922
13.9,13212.041629345369
16.1,13441.27988961964
14.2,13809.080690987916
17.8,4197.791595517599
19.3,9093.88771656343
13.6,14652.958439863509
8.2,5309.423943525867
20.9,9846.591827011247
17.3,13243.730372694465
19.0,5364.121769988047
17.3,13337.670944034755
7.8,4712.867905504109
15.1,15938.09601835869
6.6,5705.348012406196
18.1,10400.843486853846
13.7,15511.209713481918
21.0,9943.510663731553
15.8,12186.73001845832
15.0,13272.726793063752
13.4,15223.564432485979
16.6,12822.324025742755
7.3,7922.31437913254
15.2,14370.399490797141
15.4,4869.937530930614
12.7,13664.184476193474
17.5,7401.778921681062
18.2,5950.134614949679
18.7,10267.352120519627
12.6,14692.234636598412
16.7,12421.119260641819
15.1,14575.880381478686
16.5,12886.831057043284
18.6,4765.426901771036
7.6,5645.553040338748
19.8,9684.776880842135
15.1,11473.554630667333
18.6,5765.321312440494
16.6,12167.44347262611
8.1,6056.3161090184485
6.6,7160.167206177905
18.6,4640.185749118054
19.6,4775.747219165584
14.3,12491.67531652016
5.3,7043.808782771712
19.8,8906.768212300021
15.5,13232.847052764668
13.1,14979.051255894898
19.5,9717.011315808855
8.0,6194.630157361641
13.6,14709.438554036753
15.8,13198.31839068406
18.9,4130.9510952935825
20.6,10582.9039844881
16.3,6331.887081742793
8.0,5366.341719694186
14.4,15389.533335575647
14.0,13822.014875283625
19.4,6914.716560469546
13.2,15026.550026209266
11.8,14291.647208400733
7.4,7211.962120747923
6.3,5533.905372621402
17.7,12675.314310307083
20.7,9674.304343875392
17.2,4555.501067090378
14.5,14030.440995315634
14.9,12865.59033233403
7.6,7837.564270402361
19.0,6140.194753278636
18.5,9874.308558342045
18.2,8758.516205646922
18.2,5682.0839903575
12.0,13649.985032673838
16.9,5566.043314413945
15.9,11939.908137029011
18.5,9514.081685077672
7.8,4626.884330743038
16.7,6718.1089490366985
19.7,9078.719535036174
21.9,9881.558015601093
19.5,6016.022260630438
13.9,13990.548505784103
13.6,14023.291249463264
19.4,9997.006676857334
16.1,10966.115854493994
7.1,5839.658561392083
6.7,5251.509910248296
14.3,14614.440195729114
19.8,9544.611927620765
18.8,5253.660426323083
17.4,4688.1214363484
19.5,8200.606470832106
19.5,9313.058764789857
7.5,6677.990271491128
16.0,13310.441436324822
12.6,13648.710703494788
14.8,14211.267507122138
20.2,9960.789889553706
7.1,4675.003290622055
19.1,5817.492902016704
7.1,6868.151329507756
17.8,5061.429350150139
7.6,6806.89187829083
7.6,6923.91052110131
15.9,12861.727252673749
14.8,12418.1306901274
18.3,6499.310821274671
20.9,10902.404818234829
16.6,5352.385370329149
18.9,10685.634179748655
13.1,15253.362228418137
14.3,14131.312750229008
6.9,6460.286909595398
18.0,5473.909426897018
19.9,10477.098452491733
6.3,6176.493587264286
14.7,13278.7569248109
19.0,9749.235843758088
12.3,14315.061927091412
17.3,6172.591676245353
20.7,9250.016570055555
5.8,7725.687943288694
15.6,11995.937466597989
13.7,14592.553490984172
18.0,6625.426631982251
15.7,12868.45812439012
14.2,13384.271014713102
14.6,13128.457836914171
19.8,9808.089207792535
14.8,13418.37475397864
16.6,4624.530653124577
14.3,16055.71418297624
18.2,4498.621300117147
7.0,8641.93260691292
16.5,12643.497912919802
17.3,12517.82748116104
7.2,8404.566126891392
7.5,7224.826122969325
13.7,15546.296833224415
15.9,12758.654119760038
15.8,11368.887637391386
12.3,14487.431881812785
17.9,5199.7561893499405
8.5,5893.154853673371
15.4,10584.86190414121
15.2,12972.307263997842
7.6,6385.571866249998
15.3,12476.056767250895
7.7,6141.710826806953
19.0,8693.219188867908
8.1,7123.022999152947
7.2,6581.389287767784
6.0,7750.725021518466
14.0,12653.934726300837
18.5,6270.97633703518
14.4,12118.839735631229
14.4,13114.705980513434
15.5,12432.889027179242
8.2,6316.330894228433
17.8,9625.928887180145
7.4,5070.722827590557
17.2,5473.232177508566
6.9,6612.328290841254
13.5,14740.697274874821
13.3,15770.992926661775
9.0,7246.799107980582
16.6,12918.716005667944
18.5,8748.704524522116
14.4,16019.452649183828
8.6,8802.699382649205
15.5,13597.702134147214
19.1,9783.994845618374
20.8,9430.443354413519
20.4,8277.125762808217
18.4,9418.10973267219
5.8,6456.5475381544975
17.8,6511.354357749404
17.3,5624.174830856815
20.3,10994.873909531216
18.4,5320.245720240674
14.4,14702.317912858967
13.4,14849.256859997653
17.7,2743.630679955469
8.5,6594.202194510385
15.6,13994.21967488658
14.8,15830.652036172945
15.1,13568.280244222451
18.1,6321.94135775365
18.4,8437.730081905873
14.9,14694.61126561028
13.9,13755.49564306645
6.2,6574.833062852663
12.6,15040.458207209205
8.5,7009.568654933853
18.6,9161.694932267164
15.6,11734.355701919347
16.5,14155.570944621903
8.5,7512.899403914352
16.8,5159.851284699587
15.7,11439.714627588128
6.4,8203.240839163987
13.8,13859.80180835095
14.4,13600.474544200504
15.4,10725.801380142502
15.8,12656.162878828041
5.9,6864.82306518084
15.7,11976.161946377448
7.2,6731.079132142915
19.9,10025.765663837301
19.3,8242.624475843983
18.5,9381.092362151121
14.0,14806.872181908191
14.8,14168.798173873565
18.4,10581.091949888829
19.0,9091.234767729597
19.0,10172.909319893024
17.7,5086.954754996262
19.4,5862.934240275597
7.7,7478.222715680052
6.7,5873.654884221541
7.7,7493.611989264926
6.6,7261.105142972857
10.0,6195.596769493454
18.7,8761.08456639757
21.2,9094.842868033315
14.6,13883.968835785734
15.2,13174.537762212676
16.4,12042.408941674992
19.2,10093.118860628421
19.9,8418.631511680946
18.0,7111.502825609506
19.6,9905.799628071929
14.2,12320.780239540787
7.3,6759.1806423565695
17.9,8947.222213204264
8.0,7131.591941670964
7.3,7883.894681505103
17.0,12503.868463402503
7.6,5385.581209616441
9.7,7258.917860293929
15.8,13255.493521991828
17.6,5722.001051195143
15.8,13541.591611401687
8.3,7097.924401487341
18.5,4691.695884115663
19.5,4122.412976379226
18.7,3179.2527608622595
17.4,5194.591210123548
7.7,8466.487520564131
18.2,4886.714764770852
18.2,10272.609983956001
18.4,4392.1947632214915
15.8,4379.280518035148
14.0,14295.683611673016
6.9,6906.147953950522
18.2,5134.647553129285
7.4,7596.301407339928
14.7,11860.3470924115
17.8,6585.29046702692
6.3,7063.092273458364
15.1,5714.744439766544
17.3,5470.508323483417
19.5,6048.1726707844555
7.8,4990.755150697781
5.9,6052.364990086393
6.0,6387.7411277539395
17.0,6794.074716125839
16.8,13751.281605305518
13.5,15248.085245024617
6.4,7423.549527334778
14.0,13993.329188526432
19.1,11304.429402172433
17.7,13108.452820719687
22.5,9498.235900899028
13.9,16103.19325005643
18.0,6958.124995321916
7.6,8159.706410533321
17.7,10228.319687884145
15.8,13470.68178310501
19.6,9842.008583990895
15.7,13710.668585862562
8.3,5051.653166682947
18.7,4169.503605011835
14.4,14260.467030293863
6.5,7464.761120716204
7.6,6365.719764658327
16.7,12808.549495263205
16.7,4880.840885232039
15.9,12868.768417801246
19.6,3289.2214602825516
16.9,5003.3579185217595
19.8,9774.58899644038
17.6,6441.598737828473
15.8,14056.547564213246
7.5,7720.113434526562
16.2,13510.626984985456
6.2,6962.245512541183
8.0,6910.910637274265
18.3,4205.317959511203
17.2,4537.194252777487
16.8,15179.354862755412
15.9,13505.13869859008
12.4,14296.06107961478
18.6,8274.244716724985
6.9,4947.233382902678
15.5,12095.766377663904
7.7,6659.353671628946
7.1,6533.986659225701
17.3,9685.57608496009
20.7,10144.594424169405
19.6,9799.353825947152
14.8,13339.718002332322
15.3,13864.153348939191
15.8,13871.234759263747
8.2,6503.714177830801
14.0,16814.365070767744
14.9,13921.661291812368
16.1,11998.574317954444
18.9,7412.266454016271
16.8,13018.487128939923
16.3,12140.013419952185
18.8,10196.363981608996
16.7,4744.099409920307
18.0,7592.301039008913
13.9,13854.213322073785
18.6,8838.256228481514
7.3,6381.360941190767
13.4,15505.921976812971
12.9,14821.703060320693
17.1,14164.735247905364
7.5,6558.370811180727
18.1,4691.311132998535
6.6,6918.532072714427
6.3,6307.1545185903105
8.1,4805.818401879247
14.9,14407.63769950011
16.6,11932.041905815902
7.5,5323.529195837126
15.5,13372.925102899691
19.0,9368.833968920153
15.7,14454.956912736698
19.1,3757.572219083557
19.9,5844.870317448855
5.7,7889.767314375878
15.3,15265.097339352438
18.8,9069.682238977348
20.4,10615.531735292016
12.4,16494.417987545286
21.0,9111.139275375905
14.8,14536.298520342096
14.8,12198.455687061487
7.6,6384.8973856127695
19.5,5956.407266762459
15.2,14284.98284871582
16.5,12787.274939071309
18.1,5773.312504378503
19.1,10014.026841475015
20.4,9052.667789853145
18.4,7640.144747808743
18.0,4081.648040062998
17.2,13568.543145917725
19.4,10491.812699445494
14.6,13988.118109867482
14.2,13934.884973299757
16.8,5379.156398108905
8.3,6171.753175750979
17.9,5127.30594139474
8.3,7739.269125926354
18.2,10841.890008487568
19.5,5042.493317023882
16.1,11306.492214316828
20.0,8293.177081898284
19.2,6876.868520792227
14.0,15863.144411981812
16.3,12884.038843169974
17.8,11836.845041576775
16.1,13793.49617874732
7.7,5933.713771229934
5.9,7069.872616233294
20.4,10265.694576753842
7.4,7387.393335034807
20.7,10078.597790466367
13.2,13778.681744816284
10.0,5858.2389744503425
6.1,6428.589335528701
15.9,13589.351107032584
17.9,6203.243853335972
6.6,4746.789802989504
20.8,11179.646563778031
18.2,5707.176449506853
19.9,10008.452666681924
14.9,15162.103807747459
15.6,13586.114343690062
14.3,14307.79961370579
18.6,8530.557078060428
15.5,12312.430976111988
12.3,14572.904656647881
17.0,4861.950898006567
15.3,13179.212848613113
19.4,3901.1032102538807
13.8,11866.443207565106
18.9,8658.133078303861
19.5,10046.079558284768
13.0,13644.876269069633
19.1,5978.384506505678
17.3,5810.285752467831
6.7,6422.92074378392
18.2,4069.4391326107766
19.0,10511.619168096871
14.3,16485.101230096083
8.4,5953.286912553339
18.9,10528.291464389356
18.2,5580.920295954425
15.2,13891.918048361897
7.4,6703.482927798335
19.7,9549.875883375718
8.0,6796.068196200125
17.2,4651.984279083494
14.9,15087.911104552972
7.1,5836.776849583677
17.3,4503.799170184688
16.0,12505.122446262723
13.8,14474.063055645423
16.1,12464.463580868478
13.6,13764.12825463405
6.2,6069.030932486426
7.7,7374.592458283544
13.2,13645.68145151467
18.9,6089.017320631498
16.8,5961.902626899081
19.6,10187.139458647245
7.7,7441.316392755902
18.7,11961.981129811493
14.4,12868.755025513221
11.1,14381.435817494288
19.4,9326.430425552453
6.7,7155.148339501833
8.5,6483.825787599495
16.5,4702.968925443131
5.4,5802.9637715485605
16.8,11596.643041609292
18.4,5193.668667248403
13.7,12651.538238791454
16.3,11356.488042062136
11.5,13062.472235184205
12.9,13110.297081789377
17.1,6278.957137555732
14.4,14190.75521153584
16.4,12594.4455759303
19.7,8905.029050741648
15.3,12811.042644753987
14.0,15429.716542658272
17.2,4867.8617415128565
19.7,8959.153944547013
13.1,16462.996969756303
15.7,11328.547073988104
6.3,8456.938764980565
19.2,9914.868822654353
17.7,5246.813611814354
7.0,6569.869280981108
7.3,7641.913273313122
8.6,6296.104914617868
8.9,6581.939899286117
15.6,15121.682767276678
19.2,9231.278816431963
7.1,7185.456127132625
18.1,9957.364517948117
17.4,6565.46862712199
7.5,6305.407450299289
17.9,3711.0716188626457
7.9,6261.935619446459
17.2,5726.832933600369
6.9,4416.068791616682
16.7,10059.210226711539
21.7,10593.01171539527
6.8,7154.693219990057
17.5,4484.069363494553
14.1,14812.40777406289
8.1,7147.0388999571105
15.7,15321.316562746406
17.5,5007.658539960272
14.2,10418.71745297508
7.7,6269.819387995691
18.1,9158.651754400562
13.5,13322.203650679825
14.1,15808.472569669932
15.8,13063.340844430235
12.7,14420.684426549322
20.1,8959.352527070047
15.8,12599.454122625004
16.4,12021.458501114355
14.1,15709.060727369153
18.3,5969.3185391818715
14.0,13368.289971364864
11.4,13585.107078623601
19.1,8267.71511276666
16.3,15616.943927667102
20.1,11030.565076874604
8.1,6517.0548343159935
18.1,6488.42775332189
12.5,14028.298782052638
9.4,7185.379824058291
15.3,13416.522064926643
17.3,6120.552158697063
21.1,9286.091586852799
18.6,6598.753499618636
15.8,12696.243489554172
17.4,4419.267226668756
15.7,10937.906742972442
14.8,17018.65736032059
14.7,13265.301559526966
